Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,156.000000,161.500000,156.000000,157.029999,153.205627,119950
2014-01-02,157.050003,158.005005,155.880005,156.919998,153.098297,69730
2014-01-03,157.179993,160.399994,153.865005,155.550003,151.761673,512820
2014-01-06,157.115005,158.000000,153.009995,155.145004,151.366531,476960
2014-01-07,155.524994,157.190002,154.529999,155.404999,151.620209,225390
2014-01-08,156.074997,156.074997,154.500000,155.544998,151.756790,175680
2014-01-09,154.610001,155.779999,153.699997,155.035004,151.259201,318820
2014-01-10,155.979996,156.449997,154.914993,156.054993,152.254349,218390
2014-01-13,156.104996,157.179993,155.514999,156.589996,152.776321,144560
2014-01-14,156.994995,156.994995,155.009995,155.304993,151.522614,36600
2014-01-15,155.399994,156.979996,153.199997,155.490005,151.703140,636260
2014-01-16,155.500000,160.399994,154.880005,158.404999,154.547134,360550
2014-01-17,156.800003,158.399994,153.500000,157.375000,153.542236,190830
2014-01-20,158.000000,159.399994,155.104996,156.949997,153.127563,90000
2014-01-21,157.000000,160.000000,156.779999,159.684998,155.795975,114140
2014-01-22,160.100006,161.000000,156.514999,157.350006,153.517838,106180
2014-01-23,158.500000,158.500000,155.009995,157.434998,153.600769,69340
2014-01-24,158.490005,158.490005,153.429993,155.054993,151.278717,173400
2014-01-27,154.500000,154.500000,147.199997,149.175003,145.541946,168990
2014-01-28,147.684998,154.800003,147.500000,153.574997,149.834778,238320
2014-01-29,154.500000,155.865005,149.619995,151.220001,147.537125,41310
2014-01-30,148.595001,150.880005,148.500000,149.839996,146.190750,506800
2014-01-31,150.054993,155.500000,150.000000,153.115005,149.385986,73480
2014-02-03,154.399994,154.399994,148.205002,149.240005,145.605347,98390
2014-02-04,151.285004,152.429993,147.500000,148.130005,144.522400,51590
2014-02-05,148.940002,151.000000,147.550003,148.429993,144.815063,49780
2014-02-06,151.500000,151.500000,147.595001,148.315002,144.702896,131540
2014-02-07,149.994995,150.100006,148.005005,149.389999,145.751709,30560
2014-02-10,150.199997,151.994995,147.804993,148.574997,144.956528,32910
2014-02-11,149.895004,150.000000,146.000000,146.559998,142.990631,16820
2014-02-12,148.000000,149.500000,147.024994,148.190002,144.580948,119360
2014-02-13,146.714996,149.889999,146.714996,148.220001,144.610199,83860
2014-02-14,148.225006,149.500000,146.100006,147.539993,143.946747,31070
