Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-02,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-03,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-06,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-07,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-08,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-09,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-10,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-13,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-14,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-15,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-16,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-17,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-20,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-21,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-22,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-23,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-24,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-27,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-28,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-29,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-30,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-01-31,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-03,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-04,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-05,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-06,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-07,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-10,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-11,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-12,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-13,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-14,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-17,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-18,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-19,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-20,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-21,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-24,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-25,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-26,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-02-28,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-03,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-04,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-05,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-06,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-07,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-10,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-11,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-12,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-13,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-14,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-18,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-19,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-20,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-21,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-22,null,null,null,null,null,null
2014-03-24,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-25,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-26,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-27,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-28,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-03-31,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-01,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-02,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-03,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-04,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-07,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-09,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-10,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-11,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-15,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-16,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-17,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-21,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-22,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-23,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-24,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-25,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-28,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-29,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-04-30,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-02,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-05,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-06,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-07,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-08,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-09,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-12,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-13,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-14,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-15,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-16,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-19,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-20,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-21,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-22,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-23,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-26,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-27,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-28,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-29,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-05-30,818.200012,818.200012,818.200012,818.200012,726.805603,0
2014-06-02,818.200012,818.200012,818.200012,818.200012,726.805603,0
