Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,288.000000,288.000000,281.133331,283.566681,268.646027,52398
2014-01-02,283.000000,285.649994,278.333344,279.433319,264.730103,89655
2014-01-03,279.533325,279.533325,272.666656,274.600006,260.151215,640746
2014-01-06,276.966675,278.666656,274.600006,276.983337,262.409058,841992
2014-01-07,276.966675,276.966675,269.333344,271.216675,256.945892,205449
2014-01-08,271.750000,279.149994,271.750000,276.766663,262.203827,583959
2014-01-09,275.016663,278.133331,270.716675,272.083344,257.766968,161406
2014-01-10,272.666656,276.000000,269.083344,270.549988,256.314270,470646
2014-01-13,270.000000,272.366669,267.166656,267.683319,253.598373,121686
2014-01-14,266.666656,270.983337,263.666656,265.016663,251.072098,305868
2014-01-15,264.666656,266.666656,257.000000,263.116669,249.272049,400320
2014-01-16,260.733337,265.016663,250.666672,252.833328,239.529846,555051
2014-01-17,251.333328,260.466675,250.000000,256.850006,243.335190,824325
2014-01-20,259.149994,260.600006,255.033340,259.566681,245.908859,146697
2014-01-21,258.333344,260.799988,254.166672,254.866669,241.456146,479673
2014-01-22,252.699997,258.233337,250.666672,255.833328,242.371918,383631
2014-01-23,255.666672,255.666672,243.666672,244.899994,232.013885,885504
2014-01-24,245.000000,245.000000,234.033340,235.016663,222.650635,689100
2014-01-27,235.333328,235.333328,222.333328,228.583328,216.555801,2057916
2014-01-28,229.333328,239.666672,228.699997,237.333328,224.845413,1737657
2014-01-29,239.833328,249.083328,239.833328,246.416672,233.450775,702795
2014-01-30,243.333328,243.333328,237.333328,238.149994,225.619034,628887
2014-01-31,238.366669,252.949997,237.649994,251.233337,238.014023,448122
2014-02-03,248.699997,248.699997,238.766663,241.016663,228.334915,545301
2014-02-04,238.666672,242.933334,233.699997,238.883331,226.313828,1156389
2014-02-05,237.399994,245.000000,237.399994,240.883331,228.208572,360891
2014-02-06,242.000000,249.283340,238.399994,246.283340,233.324478,269460
2014-02-07,246.000000,246.016663,242.350006,243.266663,230.778854,266040
2014-02-10,245.333328,245.816666,238.333328,239.699997,227.395294,89592
2014-02-11,238.333328,243.149994,238.333328,239.133331,226.857742,96288
2014-02-12,238.333328,241.300003,237.533340,239.966660,227.648254,525147
2014-02-13,238.666672,247.966660,238.666672,246.516663,233.862000,815106
2014-02-14,247.666672,249.583328,245.166672,247.016663,234.336349,292725
2014-02-17,246.000000,251.933334,245.000000,250.283340,237.435333,258381
2014-02-18,249.983337,254.800003,247.016663,252.316666,239.364319,759693
2014-02-19,254.283340,256.833344,252.000000,254.300003,241.245804,1230333
2014-02-20,251.250000,261.916656,251.250000,259.716675,246.384415,978906
2014-02-21,260.000000,270.000000,260.000000,268.000000,254.242538,1062216
2014-02-24,266.966675,266.966675,259.100006,262.450012,248.977402,492312
2014-02-25,262.000000,267.666656,261.966675,266.316681,252.645660,388155
2014-02-26,266.966675,266.966675,253.366669,256.899994,243.712326,404838
2014-02-28,258.000000,269.866669,243.466660,261.333344,247.918076,1511787
2014-03-03,261.666656,263.333344,258.683319,261.066681,247.665146,555789
2014-03-04,261.366669,265.933319,255.899994,259.799988,246.463470,559662
2014-03-05,262.966675,262.966675,252.449997,253.866669,240.834686,402441
2014-03-06,254.666672,258.233337,250.000000,250.800003,237.925522,210453
2014-03-07,251.100006,257.450012,243.750000,246.649994,233.988541,419931
2014-03-10,248.333328,249.983337,238.000000,241.366669,228.976410,619311
2014-03-11,241.699997,243.850006,236.433334,237.449997,225.260788,373431
2014-03-12,235.016663,243.466660,235.016663,242.350006,229.909271,455817
2014-03-13,240.333328,246.000000,235.333328,236.050003,223.932663,416919
2014-03-14,234.666672,239.816666,233.666672,236.833328,224.675766,511467
2014-03-18,238.033340,247.633331,235.199997,246.016663,233.387726,864360
2014-03-19,247.666672,256.333344,246.350006,254.600006,241.530457,518046
2014-03-20,255.050003,255.666672,244.699997,247.166672,234.478653,216177
2014-03-21,248.666672,260.000000,248.666672,257.500000,244.281555,809679
2014-03-22,null,null,null,null,null,null
2014-03-24,258.266663,259.233337,247.500000,250.966660,238.083588,368628
2014-03-25,250.000000,252.649994,248.000000,251.166672,238.273361,283005
2014-03-26,249.250000,256.200012,248.366669,253.883331,240.850510,208062
