Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,101.980003,102.269997,101.154999,101.540001,89.147842,2592560
2014-01-02,101.764999,104.000000,99.169998,100.910004,88.594719,13790330
2014-01-03,100.510002,100.970001,98.599998,99.404999,87.273392,7380140
2014-01-06,99.870003,104.169998,99.650002,103.430000,90.807182,11094920
2014-01-07,103.544998,104.620003,101.400002,102.754997,90.214546,8881400
2014-01-08,102.724998,103.370003,101.800003,102.629997,90.104805,4745410
2014-01-09,102.900002,103.199997,100.779999,102.559998,90.043350,5221660
2014-01-10,103.000000,103.400002,101.519997,102.330002,89.841415,4793600
2014-01-13,102.324997,103.125000,101.000000,101.930000,89.490234,6294510
2014-01-14,101.500000,102.489998,100.209999,100.985001,88.660553,4514970
2014-01-15,100.824997,101.949997,98.519997,99.035004,86.948555,7431180
2014-01-16,99.695000,102.599998,98.620003,102.345001,89.854576,7167370
2014-01-17,102.349998,102.459999,99.199997,100.019997,87.813316,4442060
2014-01-20,99.900002,101.025002,98.150002,98.699997,86.654411,4632080
2014-01-21,99.050003,100.184998,98.385002,99.074997,86.983673,3877800
2014-01-22,99.099998,100.000000,98.699997,99.455002,87.317276,3302930
2014-01-23,99.445000,100.735001,99.010002,99.425003,87.290955,4586290
2014-01-24,98.504997,99.480003,96.540001,97.004997,85.166290,6435990
2014-01-27,96.000000,96.000000,90.864998,91.470001,80.306801,6295430
2014-01-28,91.525002,94.650002,90.800003,93.059998,81.702751,13972210
2014-01-29,93.724998,94.419998,92.250000,93.305000,81.917847,5357420
2014-01-30,92.330002,92.370003,88.070000,89.620003,78.682579,11665950
2014-01-31,90.199997,92.114998,89.820000,91.735001,80.539467,7177520
2014-02-03,90.885002,91.489998,84.730003,85.260002,74.854675,9276840
2014-02-04,83.900002,86.500000,82.625000,84.330002,74.038177,8174160
2014-02-05,84.764999,85.650002,83.324997,84.680000,74.345467,6375620
2014-02-06,85.425003,86.120003,82.764999,84.235001,73.954765,8701340
2014-02-07,85.599998,87.285004,84.790001,86.879997,76.276970,10627740
2014-02-10,87.010002,88.300003,84.065002,84.995003,74.622017,7592800
2014-02-11,85.349998,86.644997,85.059998,85.959999,75.469254,5021260
2014-02-12,86.254997,86.525002,83.614998,84.339996,74.046944,4871450
2014-02-13,85.000000,85.000000,80.815002,81.510002,71.562332,5406540
2014-02-14,81.589996,83.800003,80.400002,83.425003,73.243629,6479960
2014-02-17,83.500000,85.845001,81.885002,84.644997,74.314720,4775170
2014-02-18,85.595001,87.879997,85.595001,87.110001,76.478889,8108500
2014-02-19,86.500000,87.389999,85.849998,86.885002,76.281364,3571120
