Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,202.550003,203.899994,201.500000,202.000000,123.983559,1367554
2014-01-02,201.500000,207.250000,196.850006,199.850006,122.663933,5835175
2014-01-03,198.850006,200.000000,196.100006,199.149994,122.234268,3236296
2014-01-06,198.000000,199.800003,196.100006,198.949997,122.111534,5207405
2014-01-07,198.300003,201.300003,193.649994,194.500000,119.380203,2930763
2014-01-08,194.500000,195.500000,189.250000,191.500000,117.538879,3618112
2014-01-09,192.000000,201.899994,191.850006,200.350006,122.970825,9300258
2014-01-10,198.000000,202.750000,193.899994,196.850006,120.822594,4946310
2014-01-13,197.100006,199.250000,194.149994,195.899994,120.239494,3493390
2014-01-14,195.399994,198.899994,191.800003,192.550003,118.183350,3570709
2014-01-15,193.350006,198.300003,193.199997,197.199997,121.037430,3945065
2014-01-16,198.100006,201.800003,196.449997,200.100006,122.817368,4528179
2014-01-17,200.199997,202.600006,197.600006,200.600006,123.124275,5081514
2014-01-20,201.199997,206.000000,197.250000,205.500000,126.131783,4761265
2014-01-21,210.000000,213.300003,206.300003,208.750000,128.126587,10265576
2014-01-22,208.000000,211.750000,207.149994,210.449997,129.169998,3752202
2014-01-23,210.100006,211.649994,208.250000,208.850006,128.187958,2703282
2014-01-24,205.800003,207.800003,199.300003,202.699997,124.413200,5320239
2014-01-27,199.399994,199.399994,193.899994,195.050003,119.717789,7334356
2014-01-28,195.000000,200.750000,193.449997,199.899994,122.694618,3407695
2014-01-29,203.000000,203.399994,193.199997,193.600006,118.827820,6906229
2014-01-30,191.000000,191.800003,182.500000,187.199997,114.899620,8558232
2014-01-31,188.000000,191.500000,186.199997,188.399994,115.636139,3072944
2014-02-03,190.000000,190.449997,184.600006,185.600006,113.917557,6853149
2014-02-04,183.000000,186.399994,180.250000,184.600006,113.303780,4179444
2014-02-05,185.000000,185.300003,180.500000,184.699997,113.365166,3444643
2014-02-06,185.000000,187.300003,182.100006,183.350006,112.536552,3971204
2014-02-07,184.649994,191.000000,184.199997,189.899994,116.556808,5298790
2014-02-10,191.100006,193.850006,186.399994,187.949997,115.359962,4199317
2014-02-11,188.550003,190.300003,185.600006,188.800003,115.881668,3461191
2014-02-12,190.000000,190.399994,185.600006,187.500000,115.083755,3055501
2014-02-13,188.500000,191.399994,187.000000,188.850006,115.912346,5128906
2014-02-14,188.600006,190.300003,184.449997,189.600006,116.372696,3405463
2014-02-17,190.000000,191.199997,187.300003,188.699997,115.820305,2585067
2014-02-18,187.000000,191.300003,186.550003,189.250000,116.157860,4961885
2014-02-19,189.350006,190.750000,185.449997,186.149994,114.255142,5033616
2014-02-20,185.600006,186.899994,183.850006,185.250000,113.702751,3558526
2014-02-21,185.100006,187.100006,185.050003,186.000000,114.163086,3537895
2014-02-24,184.350006,186.500000,183.300003,183.899994,112.874130,2493006
2014-02-25,184.600006,185.250000,178.350006,179.449997,110.142815,5719241
2014-02-26,179.500000,179.500000,173.649994,175.000000,107.411514,10167943
2014-02-28,175.000000,178.600006,175.000000,177.649994,109.038010,5810756
2014-03-03,176.649994,176.800003,173.550003,174.449997,107.073921,2674418
2014-03-04,174.050003,183.500000,174.050003,182.500000,112.014847,5294363
2014-03-05,183.449997,184.699997,180.399994,182.449997,111.984161,4617505
2014-03-06,183.000000,188.100006,183.000000,186.300003,114.347191,4449343
2014-03-07,186.750000,189.000000,183.550003,186.300003,114.347191,6636288
2014-03-10,185.500000,187.300003,183.000000,183.949997,112.904831,3371644
2014-03-11,183.800003,183.800003,176.550003,177.800003,109.130089,4372059
2014-03-12,176.000000,179.800003,174.800003,175.750000,107.871849,4640516
2014-03-13,176.100006,178.699997,171.899994,172.800003,106.061188,3681904
2014-03-14,170.000000,172.800003,168.850006,171.500000,105.263283,4959282
