Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,373.543365,374.780121,370.080505,370.970978,369.242859,1364747
2014-01-02,370.970978,372.207703,365.281982,368.398560,366.682404,3015089
2014-01-03,364.094727,364.094727,356.179626,358.850952,357.179291,5004049
2014-01-06,363.600037,366.568176,360.335052,363.055847,361.364563,5490077
2014-01-07,363.105347,366.073486,359.889832,361.225494,359.542786,4020899
2014-01-08,361.225494,367.656525,360.681335,366.320831,364.614349,5455728
2014-01-09,368.250153,368.448029,361.126556,364.045258,362.349365,3603790
2014-01-10,366.073486,366.667114,361.621246,363.105347,361.413849,3100755
2014-01-13,368.695374,375.423218,367.804932,372.158234,370.424561,6706639
2014-01-14,371.119385,371.515137,364.193665,367.854401,366.140778,3272370
2014-01-15,370.031036,374.136993,368.744843,373.296021,371.557068,4846708
2014-01-16,374.977997,374.977997,362.907440,365.826141,364.121979,7788351
2014-01-17,363.600037,369.932098,363.154816,365.776672,364.072723,5000974
2014-01-20,367.112366,372.751862,366.568176,370.921509,369.193604,3246922
2014-01-21,371.020447,383.684601,368.250153,380.716431,378.942902,5781491
2014-01-22,377.401978,383.387787,376.016846,382.002625,380.223114,5654756
2014-01-23,381.161652,384.871857,376.659943,379.529175,377.761169,3790225
2014-01-24,374.977997,377.995605,364.886230,366.469238,364.762054,3620342
2014-01-27,359.147766,359.147766,341.882965,344.554321,342.949249,9238425
2014-01-28,341.833496,355.585999,341.833496,352.469421,350.827484,6612172
2014-01-29,356.278564,358.702545,346.829895,348.017181,346.395966,3287502
2014-01-30,345.593170,363.600037,345.296356,357.911041,356.243744,9116541
2014-01-31,354.596588,354.596588,343.317566,345.840515,344.229462,6933187
2014-02-03,343.317566,346.038391,332.038544,332.830078,331.279633,5637192
2014-02-04,328.575684,343.020752,328.575684,342.179779,340.585754,11461601
2014-02-05,339.360016,354.695526,335.946625,351.331604,349.694946,9438000
2014-02-06,349.303375,356.426971,345.296356,353.854553,352.206146,8085726
2014-02-07,356.179626,359.147766,352.321014,356.377502,354.717377,5491087
2014-02-10,361.126556,363.501099,354.200836,360.186646,358.508728,6579782
2014-02-11,377.006226,378.638733,366.716583,370.525726,368.799683,15829803
2014-02-12,372.009827,378.935547,371.168854,372.652924,370.916962,7803372
2014-02-13,375.967377,379.380768,370.723633,371.960358,370.227631,6825757
2014-02-14,376.165253,385.861267,376.165253,384.673981,382.882019,6760699
2014-02-17,387.889496,391.253418,380.172272,382.497345,380.715546,8642839
2014-02-18,383.833008,390.066162,381.211121,387.246399,385.442444,6076398
2014-02-19,387.840027,388.829407,383.783539,387.345337,385.540924,3946755
2014-02-20,387.345337,390.808197,385.267609,387.691620,385.885590,6735367
2014-02-21,390.808197,393.578491,388.681000,391.995453,390.169373,6397085
2014-02-24,392.836426,396.596100,390.016693,392.341736,390.514038,5249755
2014-02-25,394.765747,395.458313,389.373566,394.271057,392.434387,3064479
2014-02-26,392.885895,398.278076,391.847046,396.942383,395.093262,7317594
2014-02-28,405.649017,413.761993,400.058960,412.525269,410.603577,12677990
2014-03-03,410.595947,410.595947,403.917572,406.341583,404.448700,6684037
2014-03-04,406.885742,416.235443,401.493591,408.518219,406.615173,5615889
2014-03-05,410.595947,411.783203,402.829254,405.253265,403.365417,4045134
2014-03-06,407.133087,407.924591,400.108429,404.115448,402.232910,5718053
2014-03-07,404.164917,411.436920,401.196777,404.758545,402.872986,6061674
2014-03-10,400.108429,402.334564,389.274628,391.797577,389.972443,5839956
2014-03-11,388.829407,400.207367,388.829407,393.726898,391.892761,6113727
2014-03-12,392.885895,393.776367,383.882477,384.723450,382.931244,4526604
2014-03-13,389.274628,392.440674,380.765900,383.882477,382.094177,3899249
2014-03-14,378.935547,390.511383,378.935547,389.076752,387.264282,3242784
2014-03-18,389.818817,393.133240,376.462067,377.204102,375.446930,6884223
2014-03-19,381.804749,383.536194,375.522156,380.271210,378.499756,6332285
2014-03-20,377.946136,380.914307,374.730652,375.670563,373.920532,4136724
2014-03-21,378.094543,385.861267,377.847198,385.020264,383.226685,5746378
2014-03-22,null,null,null,null,null,null
2014-03-24,386.850647,390.264038,385.119202,387.345337,385.540924,3193454
2014-03-25,387.840027,389.324097,382.546814,386.702240,384.900818,3932786
2014-03-26,390.412445,398.723297,390.412445,397.387634,395.536438,7426496
2014-03-27,398.723297,400.652588,389.571442,392.490143,390.661774,9264824
2014-03-28,396.546631,399.069580,391.203949,393.083771,391.252625,3401201
2014-03-31,396.744507,399.861084,392.440674,394.419464,392.582092,4162936
2014-04-01,400.850464,402.186157,395.260437,398.871704,397.013580,3988380
2014-04-02,402.482971,410.595947,400.702057,409.705505,407.796936,6361767
2014-04-03,411.486389,413.564117,402.779785,406.984680,405.088776,5358380
2014-04-04,410.002319,410.002319,400.157898,401.196777,399.327850,2931936
2014-04-07,400.751526,405.649017,396.596100,399.712677,397.850647,3833276
2014-04-09,403.670227,418.313171,403.175537,416.433350,414.493439,6959992
2014-04-10,418.511047,430.383698,418.511047,426.228271,424.242737,6388136
2014-04-11,424.348450,433.153992,417.719543,419.104675,417.152313,6147582
2014-04-15,421.083466,424.892609,404.709076,407.578308,405.679626,6939177
2014-04-16,405.154327,414.504028,405.005920,406.786804,404.891846,3823079
2014-04-17,410.942230,426.030396,410.892761,424.546326,422.568604,4626464
2014-04-21,420.390900,429.938477,419.648834,427.514465,425.522919,2848869
2014-04-22,426.327209,430.086884,422.072845,424.249512,422.273193,2514731
2014-04-23,425.733582,429.097504,417.818481,420.539307,418.580261,5441306
2014-04-24,420.539307,420.539307,420.539307,420.539307,418.580261,0
2014-04-25,420.539307,426.178802,418.115295,418.758392,416.807648,4162636
2014-04-28,418.609985,418.609985,410.595947,412.030548,410.111115,3555731
2014-04-29,411.634796,414.355621,403.274475,404.610138,402.725281,2405270
2014-04-30,409.309753,413.564117,399.910553,410.348602,408.437042,5643784
2014-05-02,413.564117,415.839691,406.836273,410.348602,408.437042,2847110
2014-05-05,404.214386,411.486389,404.214386,410.051788,408.141602,2476756
2014-05-06,410.497009,417.521667,410.101257,414.701904,412.770050,2765256
2014-05-07,414.553497,417.224854,411.090637,412.277893,410.357330,3416541
2014-05-08,415.443939,419.698303,413.118896,418.560516,416.610687,3073390
2014-05-09,419.450958,424.546326,414.800842,422.963287,420.992950,5055987
2014-05-12,422.864349,441.761658,421.973907,440.475464,438.423553,6378245
2014-05-13,442.503693,450.913513,434.143372,436.270569,434.238251,5529371
2014-05-14,435.330658,441.365906,429.443787,437.655701,435.616913,2909047
2014-05-15,440.277588,443.888855,432.510895,434.984344,432.958008,4399959
2014-05-16,439.387146,460.065338,438.793488,445.076111,443.002777,9495197
2014-05-19,451.160858,452.941742,438.100922,439.683960,437.635742,5885250
2014-05-20,441.316437,447.054901,431.966736,435.182220,433.154968,6295237
2014-05-21,437.606232,440.228119,429.493256,432.313019,430.299133,5302879
2014-05-22,432.857178,436.468445,423.705322,426.228271,424.242737,7668503
2014-05-23,422.814880,435.231689,420.489838,426.722961,424.735107,7404500
2014-05-26,433.351868,448.934723,433.351868,439.337677,437.291077,9211965
