Date,Open,High,Low,Close,Adj Close,Volume
2015-08-03,28.799999,29.750000,27.000000,29.750000,29.750000,2911021
2015-08-04,31.200001,31.200001,31.200001,31.200001,31.200001,590269
2015-08-05,32.750000,32.750000,32.750000,32.750000,32.750000,225728
2015-08-06,34.349998,34.349998,33.000000,34.349998,34.349998,3059350
2015-08-07,36.049999,36.049999,36.049999,36.049999,36.049999,142003
2015-08-10,37.849998,37.849998,35.000000,35.750000,35.750000,4195970
2015-08-11,35.900002,37.500000,34.000000,37.450001,37.450001,711618
2015-08-12,37.349998,37.750000,35.599998,35.650002,35.650002,670025
2015-08-13,35.500000,36.500000,33.950001,35.150002,35.150002,149070
2015-08-14,37.000000,40.700001,34.500000,40.099998,40.099998,1132065
2015-08-17,41.000000,42.500000,40.250000,41.049999,41.049999,648026
2015-08-18,41.000000,41.750000,40.299999,40.900002,40.900002,351623
2015-08-19,41.000000,41.099998,37.250000,40.099998,40.099998,324532
2015-08-20,39.000000,39.849998,38.099998,38.450001,38.450001,258493
2015-08-21,37.700001,37.700001,35.200001,36.349998,36.349998,207542
2015-08-24,34.000000,34.750000,32.650002,33.099998,33.099998,212406
2015-08-25,33.250000,34.500000,29.100000,33.000000,33.000000,409940
2015-08-26,33.700001,33.700001,31.250000,32.750000,32.750000,237637
2015-08-27,33.799999,34.799999,32.500000,33.150002,33.150002,322792
2015-08-28,33.000000,34.500000,31.900000,32.549999,32.549999,327421
2015-08-31,32.250000,32.349998,31.000000,31.200001,31.200001,88176
2015-09-01,31.000000,31.000000,29.000000,29.200001,29.200001,90552
2015-09-02,29.700001,30.400000,29.100000,29.200001,29.200001,141524
2015-09-03,29.700001,30.500000,28.600000,29.299999,29.299999,215777
2015-09-04,29.350000,29.350000,27.850000,28.500000,28.500000,263099
2015-09-07,28.299999,28.600000,26.500000,27.200001,27.200001,165286
2015-09-08,26.600000,27.200001,25.500000,26.950001,26.950001,226644
2015-09-09,27.750000,27.950001,26.500000,27.100000,27.100000,78059
2015-09-10,26.100000,26.950001,25.500000,26.750000,26.750000,62355
2015-09-11,27.100000,28.200001,26.700001,27.799999,27.799999,171403
2015-09-14,27.900000,29.049999,27.100000,27.850000,27.850000,179830
2015-09-15,27.650000,27.750000,26.500000,27.200001,27.200001,183387
2015-09-16,27.750000,28.200001,27.049999,27.850000,27.850000,145637
2015-09-18,28.250000,28.500000,26.700001,27.200001,27.200001,282855
2015-09-21,25.850000,26.549999,25.750000,26.100000,26.100000,239850
2015-09-22,26.450001,26.799999,25.299999,26.549999,26.549999,254562
2015-09-23,26.100000,26.700001,25.850000,26.549999,26.549999,162717
2015-09-24,26.700001,28.799999,26.450001,28.400000,28.400000,353986
2015-09-28,28.600000,28.600000,27.000000,27.150000,27.150000,138870
2015-09-29,26.600000,27.650000,26.350000,27.150000,27.150000,81510
2015-09-30,27.150000,27.450001,26.799999,26.850000,26.850000,49870
2015-10-01,27.049999,27.450001,26.600000,26.700001,26.700001,145114
2015-10-05,27.100000,27.650000,26.750000,27.500000,27.500000,189391
2015-10-06,27.650000,28.700001,27.299999,28.200001,28.200001,289900
2015-10-07,28.250000,28.900000,27.750000,28.500000,28.500000,213150
2015-10-08,28.900000,29.049999,27.850000,28.049999,28.049999,178655
2015-10-09,28.600000,28.900000,27.950001,28.000000,28.000000,91353
2015-10-12,28.350000,29.900000,27.950001,28.799999,28.799999,414311
2015-10-13,29.100000,29.200001,28.400000,28.750000,28.750000,152104
2015-10-14,28.500000,28.900000,28.150000,28.350000,28.350000,95773
2015-10-15,28.500000,31.200001,28.500000,30.000000,30.000000,763112
2015-10-16,30.400000,30.400000,28.000000,28.799999,28.799999,552588
2015-10-19,28.100000,29.700001,28.100000,29.150000,29.150000,4187677
2015-10-20,29.650000,34.950001,29.400000,34.950001,34.950001,7462633
2015-10-21,36.000000,38.549999,35.500000,36.500000,36.500000,3995837
2015-10-23,36.599998,41.150002,35.099998,38.599998,38.599998,3645880
2015-10-26,38.950001,40.099998,37.599998,38.150002,38.150002,1205317
2015-10-27,37.599998,38.900002,37.200001,38.400002,38.400002,825206
2015-10-28,38.650002,40.400002,38.099998,38.549999,38.549999,737371
2015-10-29,38.900002,39.450001,38.200001,38.400002,38.400002,282013
2015-10-30,38.799999,39.400002,35.700001,36.250000,36.250000,662623
2015-11-02,36.250000,37.049999,35.099998,36.599998,36.599998,406212
2015-11-03,36.950001,37.000000,35.500000,35.650002,35.650002,303611
2015-11-04,36.000000,36.500000,35.099998,35.250000,35.250000,260730
2015-11-05,35.400002,35.400002,34.000000,34.150002,34.150002,368097
2015-11-06,34.450001,35.450001,34.049999,34.299999,34.299999,191890
2015-11-09,33.849998,35.849998,31.650000,35.450001,35.450001,704478
2015-11-10,35.349998,35.349998,33.650002,33.849998,33.849998,230291
2015-11-13,34.450001,34.500000,33.700001,33.849998,33.849998,170476
2015-11-16,34.099998,35.150002,33.400002,34.299999,34.299999,226256
2015-11-17,34.799999,36.099998,34.250000,35.049999,35.049999,465863
2015-11-18,35.099998,35.700001,34.099998,34.299999,34.299999,266190
2015-11-19,34.650002,35.250000,34.200001,34.650002,34.650002,179060
2015-11-20,34.400002,37.500000,34.400002,36.099998,36.099998,830433
2015-11-23,36.599998,39.400002,36.349998,39.049999,39.049999,1749154
2015-11-24,39.200001,40.500000,37.849998,38.650002,38.650002,900448
2015-11-26,39.950001,40.450001,37.849998,38.500000,38.500000,788755
2015-11-27,38.799999,40.000000,38.450001,39.250000,39.250000,723929
2015-11-30,39.299999,39.650002,38.500000,38.700001,38.700001,360873
2015-12-01,38.799999,38.900002,37.750000,37.900002,37.900002,337875
2015-12-02,38.099998,39.450001,37.549999,38.400002,38.400002,493751
2015-12-03,38.000000,38.750000,37.299999,37.500000,37.500000,312262
2015-12-04,37.099998,38.700001,37.000000,37.400002,37.400002,397200
2015-12-07,38.000000,38.000000,36.599998,36.700001,36.700001,245280
2015-12-08,36.549999,36.900002,34.349998,34.549999,34.549999,365556
2015-12-09,35.000000,41.450001,33.000000,33.599998,33.599998,1033780
2015-12-10,33.650002,35.650002,33.650002,35.200001,35.200001,663863
2015-12-11,35.500000,36.849998,34.549999,35.400002,35.400002,518383
2015-12-14,36.000000,38.500000,34.700001,37.700001,37.700001,689112
2015-12-15,38.099998,39.349998,37.599998,38.099998,38.099998,699155
2015-12-16,38.700001,38.700001,37.250000,37.349998,37.349998,335628
2015-12-17,37.750000,38.849998,37.650002,38.000000,38.000000,386021
2015-12-18,38.000000,38.349998,35.799999,36.200001,36.200001,540199
2015-12-21,36.299999,37.450001,36.150002,36.549999,36.549999,471364
2015-12-22,36.700001,37.450001,36.500000,36.950001,36.950001,298467
2015-12-23,37.150002,37.150002,36.000000,36.200001,36.200001,351835
2015-12-24,36.500000,37.500000,35.549999,36.950001,36.950001,344173
2015-12-28,36.950001,37.700001,36.650002,36.799999,36.799999,304906
2015-12-29,36.650002,37.000000,35.500000,35.900002,35.900002,403221
2015-12-30,36.000000,37.049999,36.000000,36.450001,36.450001,437203
2015-12-31,36.650002,37.700001,36.450001,36.849998,36.849998,475293
2016-01-01,36.799999,42.599998,36.750000,40.950001,40.950001,2563430
2016-01-04,41.000000,41.349998,37.900002,38.700001,38.700001,1674790
2016-01-05,39.099998,39.650002,38.349998,38.849998,38.849998,818793
2016-01-06,38.750000,40.299999,38.099998,38.400002,38.400002,981667
2016-01-07,37.500000,37.700001,36.000000,37.000000,37.000000,716304
2016-01-08,37.549999,38.250000,37.150002,37.599998,37.599998,587274
2016-01-11,37.000000,37.750000,36.299999,37.200001,37.200001,535011
2016-01-12,37.349998,37.650002,36.099998,36.299999,36.299999,432132
2016-01-13,36.599998,37.000000,33.400002,35.549999,35.549999,871396
2016-01-14,34.200001,36.700001,34.000000,35.750000,35.750000,469771
2016-01-15,36.099998,36.200001,33.849998,34.299999,34.299999,455180
2016-01-18,34.000000,34.500000,31.600000,32.150002,32.150002,444536
2016-01-19,32.099998,33.849998,32.099998,33.599998,33.599998,262192
2016-01-20,33.000000,33.000000,29.700001,31.400000,31.400000,305605
2016-01-21,32.099998,32.900002,31.100000,32.150002,32.150002,254271
2016-01-22,32.599998,33.599998,32.200001,33.099998,33.099998,210636
2016-01-25,33.799999,34.349998,33.400002,33.750000,33.750000,196572
